mode,seed,frame,mask_pixels,nrmse,log_luma_mae,luminance_bias,masked_nonfinite_rate,full_nonfinite_rate
scatter-only,1009,26,2934,0.8712384066641461,0.07644647359848022,0.00280533405020833,0.0,0.0
scatter-only,2027,26,2934,0.8803025190905274,0.07490061223506927,-0.0043375263921916485,0.0,0.0
scatter-only,4093,26,2934,0.8496126587526476,0.07541534304618835,-0.0029178480617702007,0.0,0.0
scatter-only,8089,26,2934,0.8962946175749621,0.07753729075193405,0.001431741053238511,0.0,0.0
scatter-backup,101,26,2934,0.6198994150795095,0.046205297112464905,0.0033225526567548513,0.0,0.0
scatter-backup,1009,26,2934,0.6158210106008493,0.044453032314777374,-0.0013366719940677285,0.0,0.0
scatter-backup,2027,26,2934,0.5507032255160449,0.043855633586645126,-0.005341700278222561,0.0,0.0
scatter-backup,4093,26,2934,0.6739241216425459,0.04561369866132736,0.003112823935225606,0.0,0.0
scatter-backup,8089,26,2934,0.5329653401200297,0.04347635805606842,0.0006034536054357886,0.0,0.0
gather-robust,101,35,1209,0.360181738988251,0.04722665995359421,-0.002319072838872671,0.0,0.0
gather-robust,1009,35,1209,0.3460748405583567,0.046391427516937256,-0.004909173119813204,0.0,0.0
gather-robust,2027,35,1209,0.41236459466183406,0.04806230962276459,0.0047815777361392975,0.0,0.0
gather-robust,4093,35,1209,0.3771770517985214,0.049994710832834244,5.398933353717439e-05,0.0,0.0
gather-robust,8089,35,1209,0.3596493863818071,0.04874557629227638,-0.003625066252425313,0.0,0.0
scatter-only,101,35,1209,0.8289312450404966,0.13828186690807343,-0.003133052261546254,0.0,0.0
scatter-only,1009,35,1209,0.8032580424032131,0.130285382270813,-0.013389000669121742,0.0,0.0
scatter-only,2027,35,1209,0.833092980203689,0.13208118081092834,-0.00019449424871709198,0.0,0.0
scatter-only,4093,35,1209,0.836205699372729,0.13500134646892548,0.0068916562013328075,0.0,0.0
scatter-only,8089,35,1209,0.8700212086758335,0.14130732417106628,-0.0031517723109573126,0.0,0.0
scatter-backup,101,35,1209,0.6431354853929375,0.07292062789201736,-0.0008045517024584115,0.0,0.0
scatter-backup,1009,35,1209,0.6057243578439214,0.07059232145547867,6.978505552979186e-05,0.0,0.0
scatter-backup,2027,35,1209,0.6274014775666763,0.07421372830867767,0.005090165883302689,0.0,0.0
scatter-backup,4093,35,1209,0.6606525139317648,0.07254615426063538,-0.002797537250444293,0.0,0.0
scatter-backup,8089,35,1209,0.5119410673960966,0.07389870285987854,0.0027292142622172832,0.0,0.0
gather-robust,101,44,3105,0.3906952738716162,0.028192419558763504,0.0007087821722961962,0.0,0.0
gather-robust,1009,44,3105,0.37279105082067293,0.028396600857377052,-0.0032105727586895227,0.0,0.0
gather-robust,2027,44,3105,0.3862683171241861,0.029142282903194427,0.0003870189539156854,0.0,0.0
gather-robust,4093,44,3105,0.3713502280604072,0.028872307389974594,-0.0006982265040278435,0.0,0.0
gather-robust,8089,44,3105,0.45173193124717453,0.02898472175002098,0.00033525354228913784,0.0,0.0
scatter-only,101,44,3105,0.8838717259507766,0.08183933049440384,0.004714787006378174,0.0,0.0
scatter-only,1009,44,3105,0.9359280055179191,0.08222433179616928,-0.0030886316671967506,0.0,0.0
scatter-only,2027,44,3105,0.8233667622923301,0.07979971915483475,-0.002828109310939908,0.0,0.0
scatter-only,4093,44,3105,0.9043599613150198,0.0851399153470993,-0.00021132132678758353,0.0,0.0
scatter-only,8089,44,3105,0.8230857963666902,0.08014410734176636,-0.002999408869072795,0.0,0.0
scatter-backup,101,44,3105,0.8482841039898292,0.045478131622076035,0.007840990088880062,0.0,0.0
scatter-backup,1009,44,3105,0.4965144771942252,0.043530385941267014,-0.0033866888843476772,0.0,0.0
scatter-backup,2027,44,3105,0.5544157112995394,0.04414752498269081,-0.0005201296880841255,0.0,0.0
scatter-backup,4093,44,3105,0.5420000849063361,0.04324060678482056,0.0006965277716517448,0.0,0.0
scatter-backup,8089,44,3105,0.6355819516843664,0.04289045184850693,0.0006294124177657068,0.0,0.0
gather-robust,101,53,2244,0.45048018401723783,0.03742404654622078,-0.002914400538429618,0.0,0.0
gather-robust,1009,53,2244,0.4000157649934024,0.03920922055840492,-0.0011206158669665456,0.0,0.0
gather-robust,2027,53,2244,0.37943309882664383,0.03744783625006676,0.00046327407471835613,0.0,0.0
gather-robust,4093,53,2244,0.40220592108404735,0.04004708677530289,-0.002139914780855179,0.0,0.0
gather-robust,8089,53,2244,0.39151793503591475,0.03725806623697281,-0.0035323414485901594,0.0,0.0
scatter-only,101,53,2244,0.9182355932713366,0.10111360251903534,-0.0013590543530881405,0.0,0.0
scatter-only,1009,53,2244,0.9073045870774651,0.10168527066707611,0.0027620093896985054,0.0,0.0
scatter-only,2027,53,2244,0.9265893175426702,0.09892259538173676,0.0032774514984339476,0.0,0.0
scatter-only,4093,53,2244,0.8265857679444764,0.09744752943515778,-0.004718925338238478,0.0,0.0
scatter-only,8089,53,2244,0.8626239441105759,0.09908618032932281,-0.003884595585986972,0.0,0.0
scatter-backup,101,53,2244,0.6504077750542063,0.05390855669975281,0.002176298527047038,0.0,0.0
scatter-backup,1009,53,2244,0.5090053279637266,0.05254942551255226,-0.005295293405652046,0.0,0.0
scatter-backup,2027,53,2244,0.4891528239890632,0.05391606315970421,-0.0003311483305878937,0.0,0.0
scatter-backup,4093,53,2244,0.8007123292094102,0.054543063044548035,0.0032233409583568573,0.0,0.0
scatter-backup,8089,53,2244,0.48663056924408077,0.052012041211128235,-0.0036186848301440477,0.0,0.0
gather-robust,101,62,2871,0.4803124605081916,0.03666709363460541,-0.004194878041744232,0.0,0.0
gather-robust,1009,62,2871,0.46961836563487913,0.03728077560663223,-0.0007390434620901942,0.0,0.0
gather-robust,2027,62,2871,0.45207858881039287,0.03798752278089523,-0.0005730538978241384,0.0,0.0
gather-robust,4093,62,2871,0.4177980031028561,0.03620463237166405,-0.0012462070444598794,0.0,0.0
gather-robust,8089,62,2871,0.49476049896910423,0.03757450357079506,-0.0011267369845882058,0.0,0.0
scatter-only,101,62,2871,0.8812792907470923,0.09405281394720078,-0.004212583880871534,0.0,0.0
scatter-only,1009,62,2871,0.86035527823478,0.09235022962093353,0.0014129908522590995,0.0,0.0
scatter-only,2027,62,2871,0.8922377226791697,0.09452687203884125,-0.0012818374671041965,0.0,0.0
scatter-only,4093,62,2871,0.8211328113443573,0.09267647564411163,-0.005359598435461521,0.0,0.0
scatter-only,8089,62,2871,0.8628797620939108,0.0949111208319664,-0.0003297956718597561,0.0,0.0
scatter-backup,101,62,2871,0.5564429961200312,0.05223746597766876,-0.0010743767488747835,0.0,0.0
scatter-backup,1009,62,2871,0.540230995595576,0.050918612629175186,-0.0009062539902515709,0.0,0.0
scatter-backup,2027,62,2871,0.5213672645196342,0.05220276862382889,-0.0002970064233522862,0.0,0.0
scatter-backup,4093,62,2871,0.4796987322704017,0.04903339222073555,-0.0017573711229488254,0.0,0.0
scatter-backup,8089,62,2871,0.5237425422246441,0.05115514621138573,-0.0016917132306843996,0.0,0.0
gather-robust,101,71,3003,0.46201667441164634,0.04196188598871231,-0.002484559779986739,0.0,0.0
gather-robust,1009,71,3003,0.4675699385616427,0.04027340188622475,-0.0039701685309410095,0.0,0.0
gather-robust,2027,71,3003,0.508795267305149,0.040900323539972305,0.002065654145553708,0.0,0.0
gather-robust,4093,71,3003,0.8162074342194122,0.04411318898200989,0.0005320403724908829,0.0,0.0
gather-robust,8089,71,3003,0.48011892073106105,0.042119335383176804,-0.0019218220841139555,0.0,0.0
scatter-only,101,71,3003,0.8955915572855243,0.10318446159362793,-0.00012943349429406226,0.0,0.0
scatter-only,1009,71,3003,0.8523970812674445,0.10073621571063995,-0.006456177681684494,0.0,0.0
scatter-only,2027,71,3003,0.8800669961307775,0.10276912897825241,0.0011004304978996515,0.0,0.0
scatter-only,4093,71,3003,0.8975251209983243,0.10477053374052048,-0.0013522605877369642,0.0,0.0
scatter-only,8089,71,3003,0.9076247998545065,0.10330038517713547,0.002626996487379074,0.0,0.0
scatter-backup,101,71,3003,0.5290301098081842,0.054384347051382065,-0.0018769977614283562,0.0,0.0
scatter-backup,1009,71,3003,0.5129255722849042,0.05369817465543747,-0.0030835310462862253,0.0,0.0
scatter-backup,2027,71,3003,0.5391794167050659,0.05318985879421234,-0.001635420136153698,0.0,0.0
scatter-backup,4093,71,3003,0.6402808751637662,0.05635213479399681,0.004170657135546207,0.0,0.0
scatter-backup,8089,71,3003,0.5878576080034281,0.05744436755776405,0.0030125132761895657,0.0,0.0
gather-robust,101,80,3158,0.4317626027290114,0.03913261368870735,-0.003946483600884676,0.0,0.0
gather-robust,1009,80,3158,0.45559148522118675,0.040807560086250305,0.0016362677561119199,0.0,0.0
gather-robust,2027,80,3158,0.4594502141683276,0.04168969392776489,0.0005879162927158177,0.0,0.0
gather-robust,4093,80,3158,0.6259237946947391,0.04153337702155113,-0.002293806057423353,0.0,0.0
gather-robust,8089,80,3158,0.5216041258717602,0.04189947620034218,0.0016351065132766962,0.0,0.0
scatter-only,101,80,3158,0.9323809996092499,0.1010432094335556,-0.001225688960403204,0.0,0.0
scatter-only,1009,80,3158,0.8807940096848182,0.09721215069293976,-0.0006413297960534692,0.0,0.0
scatter-only,2027,80,3158,0.9609213122982909,0.10071349889039993,0.0022698617540299892,0.0,0.0
scatter-only,4093,80,3158,0.87063549789589,0.09991669654846191,-0.002497100504115224,0.0,0.0
scatter-only,8089,80,3158,0.9267867175342871,0.10165245085954666,0.005854465998709202,0.0,0.0
scatter-backup,101,80,3158,0.5629044967963156,0.05346197634935379,-0.0038298170547932386,0.0,0.0
scatter-backup,1009,80,3158,0.5735069008922337,0.05432037264108658,0.0014713277341797948,0.0,0.0
scatter-backup,2027,80,3158,0.5622708350673942,0.05214531347155571,-0.0004292996018193662,0.0,0.0
scatter-backup,4093,80,3158,0.5609222986325842,0.0553225502371788,0.000734742556232959,0.0,0.0
scatter-backup,8089,80,3158,0.5846849281517278,0.05596945434808731,-0.0019969891291111708,0.0,0.0
gather-robust,101,89,3522,0.44556807888554695,0.04060398414731026,-0.002617814112454653,0.0,0.0
gather-robust,1009,89,3522,0.4792792352250286,0.04153844714164734,0.0015793052734807134,0.0,0.0
gather-robust,2027,89,3522,1.4426448461910217,0.04393826052546501,0.013975786045193672,0.0,0.0
gather-robust,4093,89,3522,0.4838786098179455,0.04053850099444389,-0.00112484535202384,0.0,0.0
gather-robust,8089,89,3522,0.5359819129633364,0.04222482815384865,-0.0011017128126695752,0.0,0.0
scatter-only,101,89,3522,0.9514904930906187,0.09747829288244247,0.0010122444946318865,0.0,0.0
scatter-only,1009,89,3522,0.8627013980888283,0.0955849215388298,-0.007812744937837124,0.0,0.0
scatter-only,2027,89,3522,0.9743609976952383,0.09715089201927185,0.001451750984415412,0.0,0.0
scatter-only,4093,89,3522,0.8979393976580764,0.09923522919416428,-0.002115259412676096,0.0,0.0
scatter-only,8089,89,3522,0.9303627076351758,0.09931295365095139,0.0021546347998082638,0.0,0.0
scatter-backup,101,89,3522,1.5464617091252557,0.05511319637298584,0.005330901127308607,0.0,0.0
scatter-backup,1009,89,3522,0.5973670192003078,0.05423707515001297,0.00022136169718578458,0.0,0.0
scatter-backup,2027,89,3522,0.5881245622684599,0.0533706471323967,-0.0015234587481245399,0.0,0.0
scatter-backup,4093,89,3522,0.5268926953330396,0.054558295756578445,-0.004806511104106903,0.0,0.0
scatter-backup,8089,89,3522,0.5299167179655375,0.05288884416222572,-0.005626528058201075,0.0,0.0
